step,mid_price,microprice,microprice_deviation,spread_bps,queue_imbalance,signed_trade_volume,order_flow_imbalance
255,9999.5,9999.501126126126,0.0011261261261097388,1.000050002500125,0.0022522522522522522,0,0.0
256,9999.5,9999.49720670391,-0.0027932960892940173,1.000050002500125,-0.00558659217877095,0,0.0
257,9999.5,9999.496098104793,-0.0039018952065816848,1.000050002500125,-0.007803790412486065,0,0.0
258,9999.5,9999.495545657015,-0.004454342984899995,1.000050002500125,-0.008908685968819599,0,0.0
259,9999.5,9999.494444444445,-0.005555555555474712,1.000050002500125,-0.011111111111111112,0,0.0
260,9999.5,9999.497792494481,-0.0022075055185268866,1.000050002500125,-0.004415011037527594,0,0.0
261,9999.5,9999.50054884742,0.0005488474198500626,1.000050002500125,0.0010976948408342481,0,0.0
262,9999.5,9999.496191512513,-0.003808487486821832,1.000050002500125,-0.007616974972796518,0,0.0
263,9999.5,9999.495114006515,-0.004885993485004292,1.000050002500125,-0.009771986970684038,0,0.0
264,9999.5,9999.498381877023,-0.001618122976651648,1.000050002500125,-0.003236245954692557,0,0.0
265,9999.5,9999.506369426752,0.0063694267519167624,1.000050002500125,0.012738853503184714,0,0.0
266,9999.5,9999.516793066088,0.016793066088212072,1.000050002500125,0.03358613217768147,0,0.0
267,9999.5,9999.522453450165,0.022453450164903188,1.000050002500125,0.044906900328587074,10,1.0
268,9999.5,9999.525571273123,0.025571273123205174,1.000050002500125,0.051142546245919476,0,0.0
269,9999.5,9999.525,0.024999999999636202,1.000050002500125,0.05,0,0.0
270,9999.5,9999.524429967427,0.02442996742684045,1.000050002500125,0.048859934853420196,0,0.0
271,9999.5,9999.519209659715,0.019209659714761074,1.000050002500125,0.038419319429198684,-10,-1.0
272,9999.5,9999.513333333334,0.013333333334230701,1.000050002500125,0.02666666666666667,-11,-1.0
273,9999.5,9999.510067114094,0.01006711409354466,1.000050002500125,0.020134228187919462,-6,-1.0
274,9999.5,9999.50723025584,0.0072302558401133865,1.000050002500125,0.014460511679644048,0,0.0
275,9999.5,9999.506104328524,0.006104328524088487,1.000050002500125,0.01220865704772475,0,0.0
276,9999.5,9999.510451045104,0.010451045103764045,1.000050002500125,0.020902090209020903,0,0.0
277,9999.5,9999.503800217155,0.003800217155003338,1.000050002500125,0.00760043431053203,0,0.0
278,9999.5,9999.507543103447,0.007543103447460453,1.000050002500125,0.015086206896551725,0,0.0
279,9999.5,9999.508602150538,0.008602150537626585,1.000050002500125,0.017204301075268817,0,0.0
280,9999.5,9999.511351351352,0.011351351351549965,1.000050002500125,0.022702702702702703,5,1.0
281,9999.5,9999.514500537058,0.014500537057756446,1.000050002500125,0.02900107411385607,0,0.0
282,9999.5,9999.518123667378,0.01812366737794946,1.000050002500125,0.03624733475479744,0,0.0
283,9999.5,9999.520678685049,0.020678685048551415,1.000050002500125,0.041357370095440084,0,0.0
284,9999.5,9999.522198731502,0.02219873150170315,1.000050002500125,0.04439746300211417,0,0.0
285,9999.5,9999.525210084033,0.02521008403346059,1.000050002500125,0.05042016806722689,0,0.0
286,9999.5,9999.521693121693,0.021693121692806017,1.000050002500125,0.04338624338624339,-7,-1.0
287,9999.5,9999.522198731502,0.02219873150170315,1.000050002500125,0.04439746300211417,0,0.0
288,9999.5,9999.516736401674,0.016736401674279477,1.000050002500125,0.03347280334728033,0,0.0
289,9999.5,9999.516196447232,0.01619644723177771,1.000050002500125,0.03239289446185998,0,0.0
290,9999.5,9999.511917098445,0.011917098445337615,1.000050002500125,0.02383419689119171,0,0.0
291,9999.5,9999.512422360249,0.012422360248820041,1.000050002500125,0.024844720496894408,0,0.0
292,9999.5,9999.517782426778,0.017782426777557703,1.000050002500125,0.03556485355648536,10,1.0
293,9999.5,9999.518789144051,0.018789144050970208,1.000050002500125,0.037578288100208766,0,0.0
294,9999.5,9999.52205882353,0.022058823529732763,1.000050002500125,0.04411764705882353,6,1.0
295,9999.5,9999.525547445255,0.02554744525514252,1.000050002500125,0.051094890510948905,0,0.0
296,9999.5,9999.523364485982,0.02336448598180141,1.000050002500125,0.04672897196261682,0,0.0
297,9999.5,9999.522279792745,0.022279792745393934,1.000050002500125,0.04455958549222798,0,0.0
298,9999.5,9999.52012383901,0.020123839009102085,1.000050002500125,0.04024767801857585,0,0.0
299,9999.5,9999.522096608427,0.02209660842709127,1.000050002500125,0.044193216855087356,0,0.0
300,9999.5,9999.518896833504,0.01889683350418636,1.000050002500125,0.03779366700715015,0,0.0
301,9999.5,9999.52479338843,0.02479338842931611,1.000050002500125,0.049586776859504134,11,1.0
302,9999.5,9999.518828451883,0.018828451882654917,1.000050002500125,0.03765690376569038,-12,-1.0
303,9999.5,9999.515057113187,0.015057113187140203,1.000050002500125,0.030114226375908618,0,0.0
304,9999.5,9999.510813594232,0.010813594231876777,1.000050002500125,0.021627188465499485,0,0.0
305,9999.5,9999.505723204995,0.0057232049948652275,1.000050002500125,0.011446409989594173,-10,-1.0
306,9999.5,9999.502066115703,0.0020661157032009214,1.000050002500125,0.004132231404958678,0,0.0
307,9999.5,9999.49896049896,-0.0010395010394859128,1.000050002500125,-0.002079002079002079,-6,-1.0
308,9999.5,9999.495356037152,-0.004643962847694638,1.000050002500125,-0.009287925696594427,0,0.0
309,9999.5,9999.500521376434,0.0005213764343352523,1.000050002500125,0.0010427528675703858,10,1.0
310,9999.5,9999.503626943006,0.003626943005656358,1.000050002500125,0.007253886010362694,0,0.0
311,9999.5,9999.497950819672,-0.002049180327958311,1.000050002500125,-0.004098360655737705,0,0.0
312,9999.5,9999.495918367347,-0.004081632652741973,1.000050002500125,-0.00816326530612245,0,0.0
313,9999.5,9999.493902439024,-0.006097560975831584,1.000050002500125,-0.012195121951219513,0,0.0
314,9999.5,9999.497950819672,-0.002049180327958311,1.000050002500125,-0.004098360655737705,8,1.0
315,9999.5,9999.49948927477,-0.0005107252291054465,1.000050002500125,-0.0010214504596527069,0,0.0
316,9999.5,9999.496446700508,-0.0035532994916138705,1.000050002500125,-0.007106598984771574,0,0.0
317,9999.5,9999.495440729483,-0.004559270517347613,1.000050002500125,-0.00911854103343465,0,0.0
318,9999.5,9999.494939271255,-0.005060728744865628,1.000050002500125,-0.010121457489878543,0,0.0
319,9999.5,9999.490963855422,-0.009036144578203675,1.000050002500125,-0.018072289156626505,0,0.0
320,9999.5,9999.495440729483,-0.004559270517347613,1.000050002500125,-0.00911854103343465,9,1.0
321,9999.5,9999.499497487437,-0.0005025125628890237,1.000050002500125,-0.0010050251256281408,0,0.0
322,9999.5,9999.501501501501,0.0015015015014796518,1.000050002500125,0.003003003003003003,0,0.0
323,9999.5,9999.502497502497,0.0024975024971354287,1.000050002500125,0.004995004995004995,0,0.0
324,9999.5,9999.502994011977,0.0029940119766251883,1.000050002500125,0.005988023952095809,0,0.0
325,9999.5,9999.496551724138,-0.0034482758619560627,1.000050002500125,-0.006896551724137931,0,0.0
326,9999.5,9999.499510284035,-0.000489715965159121,1.000050002500125,-0.0009794319294809011,0,0.0
327,9999.5,9999.500488758553,0.0004887585528194904,1.000050002500125,0.0009775171065493646,0,0.0
328,9999.5,9999.49902534113,-0.0009746588693815283,1.000050002500125,-0.001949317738791423,0,0.0
329,9999.5,9999.49564375605,-0.004356243949587224,1.000050002500125,-0.008712487899322363,0,0.0
330,9999.5,9999.499512195121,-0.0004878048785030842,1.000050002500125,-0.000975609756097561,8,1.0
331,9999.5,9999.502906976744,0.0029069767442706507,1.000050002500125,0.005813953488372093,0,0.0
332,9999.5,9999.501449275362,0.0014492753616650589,1.000050002500125,0.002898550724637681,0,0.0
333,9999.5,9999.496175908222,-0.0038240917783696204,1.000050002500125,-0.0076481835564053535,0,0.0
334,9999.5,9999.497616777884,-0.002383222115895478,1.000050002500125,-0.004766444232602479,0,0.0
335,9999.5,9999.49521072797,-0.004789272030393477,1.000050002500125,-0.009578544061302681,-5,-1.0
336,9999.5,9999.49665711557,-0.0033428844308218686,1.000050002500125,-0.0066857688634192934,0,0.0
337,9999.5,9999.498095238096,-0.001904761904370389,1.000050002500125,-0.0038095238095238095,0,0.0
338,9999.5,9999.496204933586,-0.0037950664136587875,1.000050002500125,-0.007590132827324478,0,0.0
339,9999.5,9999.494328922496,-0.005671077504302957,1.000050002500125,-0.011342155009451797,0,0.0
340,9999.5,9999.498123827392,-0.0018761726078082575,1.000050002500125,-0.00375234521575985,0,0.0
341,9999.5,9999.496725912068,-0.0032740879323682748,1.000050002500125,-0.006548175865294668,0,0.0
342,9999.5,9999.5036900369,0.0036900368995702593,1.000050002500125,0.007380073800738007,0,0.0
343,9999.5,9999.501851851852,0.0018518518518249039,1.000050002500125,0.003703703703703704,-4,-1.0
344,9999.5,9999.504147465437,0.004147465437199571,1.000050002500125,0.008294930875576038,0,0.0
345,9999.5,9999.507892293408,0.007892293408076512,1.000050002500125,0.015784586815227482,8,1.0
346,9999.5,9999.508804448564,0.008804448563751066,1.000050002500125,0.017608897126969416,0,0.0
347,9999.5,9999.502747252747,0.0027472527472127695,1.000050002500125,0.005494505494505495,0,0.0
348,9999.5,9999.499545040946,-0.0004549590539681958,1.000050002500125,-0.0009099181073703367,0,0.0
349,9999.5,9999.496832579185,-0.0031674208148615435,1.000050002500125,-0.006334841628959276,0,0.0
350,9999.5,9999.499549954995,-0.0004500450049818028,1.000050002500125,-0.0009000900090009,0,0.0
351,9999.5,9999.498204667863,-0.001795332136680372,1.000050002500125,-0.003590664272890485,0,0.0
352,9999.5,9999.493200362647,-0.006799637352742138,1.000050002500125,-0.013599274705349048,-11,-1.0
353,9999.5,9999.492307692308,-0.0076923076921957545,1.000050002500125,-0.015384615384615385,0,0.0
354,9999.5,9999.489071038251,-0.010928961748504662,1.000050002500125,-0.02185792349726776,-7,-1.0
355,9999.5,9999.486854034452,-0.013145965547664673,1.000050002500125,-0.02629193109700816,0,0.0
356,9999.5,9999.491464510333,-0.00853548966733797,1.000050002500125,-0.017070979335130278,0,0.0
357,9999.5,9999.494575045208,-0.005424954792033532,1.000050002500125,-0.0108499095840868,7,1.0
358,9999.5,9999.495031616983,-0.004968383016603184,1.000050002500125,-0.00993676603432701,0,0.0
359,9999.5,9999.497302158274,-0.0026978417263308074,1.000050002500125,-0.00539568345323741,0,0.0
360,9999.5,9999.499103942653,-0.0008960573468357325,1.000050002500125,-0.0017921146953405018,0,0.0
361,9999.5,9999.5,0.0,1.000050002500125,0.0,0,0.0
362,9999.5,9999.503552397868,0.0035523978676792467,1.000050002500125,0.007104795737122558,0,0.0
363,9999.5,9999.499552372426,-0.00044762757352145854,1.000050002500125,-0.0008952551477170994,-9,-1.0
364,9999.5,9999.497302158274,-0.0026978417263308074,1.000050002500125,-0.00539568345323741,-5,-1.0
365,9999.5,9999.498654708521,-0.0013452914790832438,1.000050002500125,-0.0026905829596412557,0,0.0
366,9999.5,9999.493200362647,-0.006799637352742138,1.000050002500125,-0.013599274705349048,-12,-1.0
367,9999.5,9999.489648964896,-0.010351035103667527,1.000050002500125,-0.020702070207020702,0,0.0
368,9999.5,9999.488769092542,-0.011230907457502326,1.000050002500125,-0.022461814914645103,0,0.0
369,9999.5,9999.486583184258,-0.013416815741948085,1.000050002500125,-0.026833631484794274,0,0.0
370,9999.5,9999.489323843416,-0.01067615658394061,1.000050002500125,-0.021352313167259787,0,0.0
371,9999.5,9999.49203539823,-0.007964601769344881,1.000050002500125,-0.01592920353982301,0,0.0
372,9999.5,9999.49160035367,-0.008399646330872201,1.000050002500125,-0.016799292661361626,0,0.0
373,9999.5,9999.491166077738,-0.008833922262056149,1.000050002500125,-0.0176678445229682,0,0.0
374,9999.5,9999.488576449912,-0.011423550087783951,1.000050002500125,-0.022847100175746926,0,0.0
375,9999.5,9999.486013986014,-0.013986013986141188,1.000050002500125,-0.027972027972027972,0,0.0
376,9999.5,9999.491789109767,-0.008210890233385726,1.000050002500125,-0.016421780466724288,0,0.0
377,9999.5,9999.488831615121,-0.011168384879056248,1.000050002500125,-0.022336769759450172,0,0.0
378,9999.5,9999.486183074267,-0.013816925733408425,1.000050002500125,-0.027633851468048358,-6,-1.0
379,9999.5,9999.484092863284,-0.015907136716123205,1.000050002500125,-0.03181427343078246,0,0.0
380,9999.5,9999.480785653288,-0.019214346712033148,1.000050002500125,-0.03842869342442357,0,0.0
381,9999.5,9999.4787414966,-0.02125850340053148,1.000050002500125,-0.04251700680272109,0,0.0
382,9999.5,9999.481825866442,-0.01817413355820463,1.000050002500125,-0.03634826711749789,0,0.0
383,9999.5,9999.483136593592,-0.01686340640844719,1.000050002500125,-0.03372681281618887,0,0.0
384,9999.5,9999.481917577796,-0.018082422204315662,1.000050002500125,-0.03616484440706476,0,0.0
385,9999.5,9999.485593220339,-0.014406779660930624,1.000050002500125,-0.0288135593220339,9,1.0
386,9999.5,9999.489057239058,-0.01094276094227098,1.000050002500125,-0.021885521885521887,0,0.0
387,9999.5,9999.49162479062,-0.008375209379664739,1.000050002500125,-0.01675041876046901,0,0.0
388,9999.5,9999.493322203673,-0.006677796327494434,1.000050002500125,-0.01335559265442404,0,0.0
389,9999.5,9999.495805369128,-0.00419463087200711,1.000050002500125,-0.008389261744966443,6,1.0
390,9999.5,9999.49791144528,-0.002088554720103275,1.000050002500125,-0.004177109440267335,0,0.0
391,9999.5,9999.496253122397,-0.003746877602679888,1.000050002500125,-0.00749375520399667,0,0.0
392,9999.5,9999.498327759198,-0.0016722408017812995,1.000050002500125,-0.0033444816053511705,5,1.0
393,9999.5,9999.500831946756,0.0008319467560795601,1.000050002500125,0.0016638935108153079,0,0.0
394,9999.5,9999.50289975145,0.002899751449149335,1.000050002500125,0.00579950289975145,0,0.0
395,9999.5,9999.496320523303,-0.0036794766965613235,1.000050002500125,-0.007358953393295176,0,0.0
396,9999.5,9999.500810372772,0.0008103727723209886,1.000050002500125,0.0016207455429497568,0,0.0
397,9999.5,9999.502021018594,0.00202101859395043,1.000050002500125,0.004042037186742118,0,0.0
398,9999.5,9999.4968,-0.0031999999991967343,1.000050002500125,-0.0064,0,0.0
399,9999.5,9999.491922455574,-0.008077544425759697,1.000050002500125,-0.01615508885298869,-12,-1.0
400,9999.5,9999.492741935484,-0.007258064515553997,1.000050002500125,-0.014516129032258065,0,0.0
401,9999.5,9999.48997594226,-0.010024057739428827,1.000050002500125,-0.020048115477145148,0,0.0
402,9999.5,9999.489191353083,-0.010808646917212172,1.000050002500125,-0.021617293835068056,0,0.0
403,9999.5,9999.488019169328,-0.011980830671745935,1.000050002500125,-0.023961661341853034,0,0.0
404,9999.5,9999.487240829347,-0.012759170653225738,1.000050002500125,-0.025518341307814992,0,0.0
405,9999.5,9999.486077963405,-0.01392203659452207,1.000050002500125,-0.02784407319013524,0,0.0
406,9999.5,9999.485305798253,-0.014694201747261104,1.000050002500125,-0.02938840349483717,0,0.0
407,9999.5,9999.488958990536,-0.011041009463951923,1.000050002500125,-0.022082018927444796,0,0.0
408,9999.5,9999.487038491752,-0.012961508247826714,1.000050002500125,-0.025923016496465043,0,0.0
409,9999.5,9999.488244514107,-0.011755485893445439,1.000050002500125,-0.023510971786833857,0,0.0
410,9999.5,9999.487862176977,-0.012137823023294914,1.000050002500125,-0.02427564604541895,0,0.0
411,9999.5,9999.490937746257,-0.009062253742740722,1.000050002500125,-0.018124507486209612,8,1.0
412,9999.5,9999.492935635793,-0.007064364206598839,1.000050002500125,-0.0141287284144427,0,0.0
413,9999.5,9999.49024199844,-0.009758001560840057,1.000050002500125,-0.0195160031225605,0,0.0
414,9999.5,9999.493012422361,-0.006987577638938092,1.000050002500125,-0.013975155279503106,0,0.0
415,9999.5,9999.490726429676,-0.009273570323784952,1.000050002500125,-0.01854714064914992,0,0.0
416,9999.5,9999.488086087626,-0.01191391237443895,1.000050002500125,-0.02382782475019216,0,0.0
417,9999.5,9999.483320403413,-0.01667959658698237,1.000050002500125,-0.03335919317300233,-12,-1.0
418,9999.5,9999.481825212684,-0.01817478731572919,1.000050002500125,-0.03634957463263728,0,0.0
419,9999.5,9999.484615384616,-0.015384615384391509,1.000050002500125,-0.03076923076923077,0,0.0
420,9999.5,9999.480620155038,-0.019379844961804338,1.000050002500125,-0.03875968992248062,-10,-1.0
421,9999.5,9999.483821263482,-0.016178736517758807,1.000050002500125,-0.032357473035439135,0,0.0
422,9999.5,9999.486983154671,-0.013016845328820636,1.000050002500125,-0.026033690658499236,0,0.0
423,9999.5,9999.486610558532,-0.013389441468461882,1.000050002500125,-0.026778882938026015,0,0.0
424,9999.5,9999.481853281854,-0.018146718146454077,1.000050002500125,-0.036293436293436294,-12,-1.0
425,9999.5,9999.485429447852,-0.014570552148143179,1.000050002500125,-0.029141104294478526,0,0.0
426,9999.5,9999.488567073171,-0.011432926829002099,1.000050002500125,-0.022865853658536585,0,0.0
427,9999.5,9999.488194973343,-0.011805026657384587,1.000050002500125,-0.02361005331302361,0,0.0
428,9999.5,9999.48584544759,-0.014154552409308963,1.000050002500125,-0.028309104820198928,-6,-1.0
429,9999.5,9999.48623853211,-0.013761467889708001,1.000050002500125,-0.027522935779816515,0,0.0
430,9999.5,9999.485496183206,-0.014503816793876467,1.000050002500125,-0.02900763358778626,0,0.0
431,9999.5,9999.484386900229,-0.015613099771144334,1.000050002500125,-0.031226199543031227,0,0.0
432,9999.5,9999.48082822086,-0.01917177914037893,1.000050002500125,-0.03834355828220859,-9,-1.0
433,9999.5,9999.483600305111,-0.016399694888605154,1.000050002500125,-0.03279938977879481,0,0.0
434,9999.5,9999.484779299848,-0.015220700151985511,1.000050002500125,-0.030441400304414,0,0.0
435,9999.5,9999.487897125568,-0.012102874432457611,1.000050002500125,-0.024205748865355523,0,0.0
436,9999.5,9999.493642483172,-0.006357516827847576,1.000050002500125,-0.012715033657442034,0,0.0
437,9999.5,9999.494776119403,-0.0052238805965316715,1.000050002500125,-0.010447761194029851,0,0.0
438,9999.5,9999.491839762612,-0.008160237388437963,1.000050002500125,-0.016320474777448073,0,0.0
439,9999.5,9999.48966026588,-0.010339734120861976,1.000050002500125,-0.0206794682422452,0,0.0
440,9999.5,9999.486784140969,-0.013215859031333821,1.000050002500125,-0.02643171806167401,0,0.0
441,9999.5,9999.492743105951,-0.007256894048623508,1.000050002500125,-0.01451378809869376,0,0.0
442,9999.5,9999.495670995671,-0.004329004328610608,1.000050002500125,-0.008658008658008658,0,0.0
443,9999.5,9999.500714285714,0.0007142857139115222,1.000050002500125,0.0014285714285714286,0,0.0
444,9999.5,9999.499287749288,-0.0007122507122403476,1.000050002500125,-0.0014245014245014246,0,0.0
445,9999.5,9999.501789549033,0.0017895490327646257,1.000050002500125,0.0035790980672870437,7,1.0
446,9999.5,9999.50462633452,0.0046263345193438,1.000050002500125,0.009252669039145907,0,0.0
447,9999.5,9999.506732813607,0.006732813606504351,1.000050002500125,0.013465627214741318,0,0.0
448,9999.5,9999.505657708629,0.005657708628859837,1.000050002500125,0.011315417256011316,0,0.0
449,9999.5,9999.503875968992,0.0038759689923608676,1.000050002500125,0.007751937984496124,0,0.0
450,9999.5,9999.505617977527,0.005617977527435869,1.000050002500125,0.011235955056179775,0,0.0
451,9999.5,9999.502092050208,0.00209205020837544,1.000050002500125,0.0041841004184100415,0,0.0
452,9999.5,9999.499306518725,-0.0006934812754479935,1.000050002500125,-0.0013869625520110957,0,0.0
453,9999.5,9999.49861495845,-0.001385041550747701,1.000050002500125,-0.002770083102493075,0,0.0
454,9999.5,9999.496551724138,-0.0034482758619560627,1.000050002500125,-0.006896551724137931,0,0.0
455,9999.5,9999.494845360825,-0.00515463917508896,1.000050002500125,-0.010309278350515464,0,0.0
456,9999.5,9999.493150684932,-0.00684931506839348,1.000050002500125,-0.0136986301369863,0,0.0
457,9999.5,9999.494880546075,-0.005119453924635309,1.000050002500125,-0.010238907849829351,0,0.0
458,9999.5,9999.497256515775,-0.0027434842249931535,1.000050002500125,-0.0054869684499314125,7,1.0
459,9999.5,9999.497601096642,-0.002398903357970994,1.000050002500125,-0.004797806716929404,0,0.0
460,9999.5,9999.494550408719,-0.005449591280921595,1.000050002500125,-0.010899182561307902,0,0.0
461,9999.5,9999.496949152543,-0.003050847457416239,1.000050002500125,-0.006101694915254237,0,0.0
462,9999.5,9999.495605138607,-0.004394861392938765,1.000050002500125,-0.00878972278566599,0,0.0
463,9999.5,9999.49527027027,-0.004729729729660903,1.000050002500125,-0.00945945945945946,0,0.0
464,9999.5,9999.494935854153,-0.005064145847427426,1.000050002500125,-0.01012829169480081,0,0.0
465,9999.5,9999.498995311453,-0.0010046885472547729,1.000050002500125,-0.0020093770931011385,0,0.0
466,9999.5,9999.501000667111,0.0010006671109294984,1.000050002500125,0.0020013342228152103,0,0.0
467,9999.5,9999.501333333334,0.001333333333604969,1.000050002500125,0.0026666666666666666,0,0.0
468,9999.5,9999.499665551839,-0.00033444816108385567,1.000050002500125,-0.0006688963210702341,-5,-1.0
469,9999.5,9999.497005988023,-0.0029940119766251883,1.000050002500125,-0.005988023952095809,0,0.0
470,9999.5,9999.494374586367,-0.005625413632515119,1.000050002500125,-0.011250827266710787,0,0.0
471,9999.5,9999.494047619048,-0.005952380952294334,1.000050002500125,-0.011904761904761904,0,0.0
472,9999.5,9999.492744063324,-0.007255936676301644,1.000050002500125,-0.014511873350923483,0,0.0
473,9999.5,9999.497713912475,-0.002286087525135372,1.000050002500125,-0.0045721750489875895,0,0.0
474,9999.5,9999.497064579256,-0.0029354207435972057,1.000050002500125,-0.005870841487279843,0,0.0
475,9999.5,9999.499675535366,-0.0003244646341045154,1.000050002500125,-0.0006489292667099286,0,0.0
476,9999.5,9999.500970873787,0.0009708737870823825,1.000050002500125,0.001941747572815534,0,0.0
477,9999.5,9999.500646830531,0.0006468305309681455,1.000050002500125,0.00129366106080207,0,0.0
478,9999.5,9999.495518565942,-0.00448143405810697,1.000050002500125,-0.008962868117797696,0,0.0
479,9999.5,9999.498089171975,-0.001910828024847433,1.000050002500125,-0.003821656050955414,0,0.0
480,9999.5,9999.496507936508,-0.003492063491648878,1.000050002500125,-0.006984126984126984,0,0.0
481,9999.5,9999.499052432091,-0.0009475679089518962,1.000050002500125,-0.0018951358180669614,0,0.0
482,9999.5,9999.50313283208,0.0031328320801549125,1.000050002500125,0.006265664160401002,0,0.0
483,9999.5,9999.500623441396,0.0006234413958736695,1.000050002500125,0.0012468827930174563,0,0.0
484,9999.5,9999.501245330013,0.0012453300132619916,1.000050002500125,0.0024906600249066002,0,0.0
485,9999.5,9999.500621890547,0.0006218905473360792,1.000050002500125,0.0012437810945273632,0,0.0
486,9999.5,9999.504385964912,0.0043859649122168776,1.000050002500125,0.008771929824561403,12,1.0
487,9999.5,9999.505006257823,0.005006257822969928,1.000050002500125,0.010012515644555695,0,0.0
488,9999.5,9999.50593379138,0.005933791380812181,1.000050002500125,0.011867582760774516,0,0.0
489,9999.5,9999.507471980074,0.007471980074114981,1.000050002500125,0.014943960149439602,0,0.0
490,9999.5,9999.507778469197,0.007778469196637161,1.000050002500125,0.015556938394523958,0,0.0
491,9999.5,9999.508084577114,0.00808457711355004,1.000050002500125,0.01616915422885572,0,0.0
492,9999.5,9999.508390304536,0.008390304536078474,1.000050002500125,0.01678060907395898,0,0.0
493,9999.5,9999.507165109035,0.007165109034758643,1.000050002500125,0.014330218068535825,-4,-1.0
494,9999.5,9999.504649721017,0.004649721016903641,1.000050002500125,0.009299442033477991,0,0.0
495,9999.5,9999.502469135803,0.002469135803039535,1.000050002500125,0.0049382716049382715,0,0.0
496,9999.5,9999.501849568434,0.0018495684344088659,1.000050002500125,0.0036991368680641184,0,0.0
497,9999.5,9999.502463054187,0.002463054186591762,1.000050002500125,0.0049261083743842365,0,0.0
498,9999.5,9999.498168498169,-0.0018315018314751796,1.000050002500125,-0.003663003663003663,0,0.0
499,9999.5,9999.498474679684,-0.001525320316432044,1.000050002500125,-0.003050640634533252,0,0.0
500,9999.5,9999.49726110773,-0.0027388922699174145,1.000050002500125,-0.005477784540474742,0,0.0
